Eccentricity,Asp_Ratio,Elongation,Solidity,Stoc_Convexity,Isop_Factor,Max_Ind_Depth,Lobedness,Ave_Intensity,Ave_Contrast,Smoothness,Thir_moment,Uniformity,Entropy,Class(Species)
0.6917414334811656,0.025932539902614328,0.25733588666991786,0.9832215425165719,1.0,0.9714792814420403,0.009279430620948438,0.0003445233945223002,0.2303718702211334,0.3821217081994382,0.20830803474046772,0.16926450895198292,0.09145006792537709,0.396282147217518,SP_1
0.7085171784081757,0.02878866865578935,0.30158314797854247,0.9756879560966975,0.9971002965982336,0.9237096426702778,0.01226550969060917,0.0004909687387977327,0.10308804668617669,0.2306473453384264,0.09731610296538874,0.08385882263780181,0.023190432889286978,0.20762868733015638,SP_1
0.7374295339314679,0.03138414099848042,0.3358628810676436,0.9678789905387598,1.0,0.9358283832445906,0.02355826219069202,0.0012015291553304308,0.03703296721054511,0.09713211665555085,0.030202699041455422,0.02338768558473274,0.010571257047797758,0.1079437595998582,SP_1
0.7042523507593889,0.025128387146866014,0.29278127341714943,0.964161372174905,1.0,0.9471776799729155,0.020598694323288813,0.0009913618344112192,0.05886459382024377,0.12965500515370154,0.043841014148223584,0.03129523104499912,0.02026302992216229,0.16480248907093065,SP_1
0.8007100484330162,0.04237607728739864,0.40085401972095686,0.9667578040480732,1.0,0.8676171862977439,0.023408881762587083,0.001190564145191336,0.015707136243247304,0.04819822550981223,0.013006139742711574,0.011179913237593795,0.005660840734153332,0.06803197983537475,SP_1
0.6951782493789912,0.02676442206373327,0.2797925612265531,0.9875489289718525,1.0,0.9828926984908641,0.010750292515428755,0.00041449126301746226,0.029437952771937875,0.10150973140120051,0.03193527635789184,0.03029376199817435,0.006102648459772569,0.06745697294316884,SP_1
0.7980105032723478,0.041388910456204166,0.40080644202062493,0.9719900076712759,0.994184023462743,0.8839935161531911,0.015760909742102078,0.0006844248290745767,0.07192694134763565,0.19067483174680167,0.07415208610923157,0.06908377085576206,0.01180347040309902,0.14557914221574575,SP_1
0.7517212436055941,0.03410162272480228,0.3385272322862275,0.9827691339326109,0.9971002965982336,0.9358796795009898,0.011533392643651203,0.0004534656281700938,0.10693941925610873,0.22745407142424057,0.09536955860265624,0.07568466987723207,0.04774388016918027,0.19705801268165885,SP_1
0.8096480382927078,0.04510465077586876,0.41549605699808506,0.9774189106788097,1.0,0.8883024016907245,0.016156538452714468,0.0007078261038777592,0.011973190137685222,0.029107298045635527,0.007386031286428235,0.005369362761185496,0.008856264616742552,0.06599188688905518,SP_1
0.8951941290564068,0.07675499406590724,0.5658772733219939,0.9664627549715769,0.9971002965982336,0.7512516286561405,0.028374124046935026,0.001580030201524256,0.010706815744411066,0.036104205824693314,0.009375646937700854,0.007763753451854037,0.007281599059898714,0.04388169036272696,SP_1
0.713247053752708,0.026958527901327682,0.2777942978126153,0.9785204272310627,1.0,0.9650159531357401,0.013918381185203691,0.0005795077257310078,0.004018355156880142,0.01251440004850543,0.003001096233763165,0.0026829897099055443,0.0085066424289264,0.03184592966011579,SP_1
0.7701416694078015,0.03808911121709906,0.3880675127567709,0.976258384311257,1.0,0.8867506899346486,0.025301373739124673,0.001333386872192966,0.04662099962240389,0.09869641666161402,0.03081820164865777,0.019862243872599602,0.04494075696413085,0.12922295301484776,SP_1
0.9261595000170141,0.09714165289439533,0.6363041642382214,0.9795039241527174,1.0,0.6670231756486411,0.013750646847843538,0.0005702915653103,0.13299408935507553,0.22827462155661998,0.09586835191187891,0.062097170917609544,0.07917914856003287,0.2936434169587649,SP_2
0.9014892868890577,0.0827889126745566,0.5895114959618428,0.9785991069847951,1.0,0.7319770603141381,0.01689018499211037,0.0007520053789065433,0.07468484729981077,0.1579296267103215,0.057123643775434635,0.04260574125964506,0.026066963096661077,0.20035051790004332,SP_2
0.8774088903508276,0.07132557649433766,0.5460254778585278,0.9870965203878911,1.0,0.751354221168939,0.0,0.0,0.13062401392742504,0.23409123062309262,0.09943076429306816,0.06796726820220741,0.06648827285580791,0.2766216375881218,SP_2
0.8512301078683803,0.05559191188704148,0.484138784151868,0.9862900529121345,1.0,0.8007268679531767,0.013293328608901133,0.0005453912764627855,0.13641992565504305,0.23706218799894907,0.10127449332186618,0.06850183613936389,0.06542301775230558,0.30563979362766336,SP_2
0.9090434762882388,0.08419202058631056,0.6052716091967696,0.9701410334585653,1.0,0.7078806438706102,0.011282046053017305,0.0004408350468706299,0.09732445416893573,0.19650356716991046,0.07736992818209985,0.05628120709500219,0.04015052327754823,0.21571816785475167,SP_2
0.8743690663883942,0.06639528821943944,0.540684880996277,0.9694525856134072,0.9971002965982336,0.7222564197264884,0.015742046002034223,0.0006833144483009974,0.14920755989422999,0.24072434770306594,0.10356282920011059,0.06396139201490836,0.09231046627820592,0.3302745067149777,SP_2
0.8326962557989179,0.05258604434486507,0.4538793667408086,0.984932827160251,1.0,0.8005986273121787,0.005795756678146356,0.00019556581374664448,0.08206978687096717,0.15128034115483335,0.053880792567284994,0.03376507024831696,0.04860769280118697,0.2254105785514552,SP_2
0.8776470855120629,0.07161396231019221,0.55968027785377,0.9606797930722478,1.0,0.7278990079304012,0.06339491239832061,0.005687745075783974,0.12625553399146017,0.21448291194244024,0.08763617821509802,0.05595302298168462,0.08075654554021904,0.29288724351148043,SP_2
0.9227680546260902,0.10485597346850495,0.6549903060435573,0.9762780542496904,1.0,0.6426446297949175,0.01862360975510277,0.000860572859043254,0.1001039062613622,0.15692313910952121,0.05662762925902101,0.0301888784155677,0.08489806618300215,0.28976015123468946,SP_2
0.8212628880596169,0.04732854908659339,0.4256776848691019,0.9931351914868506,1.0,0.8738112092579482,0.009377827967788887,0.000349075955693975,0.31121298844426637,0.39986661007700236,0.22366086501041352,0.14289136293847257,0.07250036968581475,0.5843015241621047,SP_2
0.6642809341787371,0.011274776223698664,0.30397392742021817,0.8568421880839515,0.9796523669864625,0.6760513167749017,0.10584342585912863,0.01386250712847107,0.45397232721476816,0.6769134380242123,0.5233953513575098,0.16164764952439128,0.13588008286728706,0.5386554290890473,SP_3
0.6192960765854157,0.011086216267178366,0.2592746779584409,0.9127441531108008,0.994184023462743,0.8735290798477526,0.05379479819621858,0.004324475081022056,0.09045662196381218,0.2575961519028274,0.11439178477693934,0.128532462145485,0.010030776653937437,0.14363357095033674,SP_3
0.5623787756768713,0.0051299399935667775,0.26591176715473464,0.8626448199217137,0.9738363904492056,0.6902347316692827,0.11577493008944982,0.01628174923890685,0.2675228025495548,0.5140968895895228,0.3338677878169387,0.3871415434397349,0.039020396869665935,0.36950100429285965,SP_3
0.6687612717353084,0.013554133345164539,0.3253125260190549,0.8984637778083754,0.9971002965982336,0.78755655412268,0.08460897251247174,0.009335484714588489,0.14309384259790428,0.3298571110976374,0.16590365647451777,0.17193396529639085,0.027118902511369638,0.2178212752550116,SP_3
0.625897485339655,0.007592311190478825,0.32946368037300916,0.8223214461338736,0.994184023462743,0.6762565018004985,0.12996861991348171,0.020069535652779046,0.2827074448917064,0.5088825562359789,0.3284074599471752,0.3408574334378335,0.06091275495831012,0.3808829900358395,SP_3
0.4359084876875787,0.0,0.22399581316237083,0.8465154704065777,0.9971002965982336,0.7206021154576139,0.09658999660962508,0.011781514761186867,0.26724270272628703,0.5108631944865498,0.3304498726618196,0.3679918312605856,0.05281749902752793,0.34724902524516554,SP_3
0.5568662590882796,0.0032166110229932265,0.2818859800411547,0.8249178780070417,0.994184023462743,0.7653324510377233,0.1482511528549251,0.025527057154921033,0.3093384742423973,0.5282847268538167,0.34887326898575455,0.3509397907335693,0.07604142599555003,0.4179827497932338,SP_3
0.5091818563342899,0.002002063067759574,0.2920913967623375,0.797360294262279,0.9971002965982336,0.6954541257579021,0.15363496623645442,0.027257863185737682,0.11487378540367502,0.29295256573495826,0.13856033523356448,0.1495802288356772,0.01540587636369298,0.18010712457169864,SP_3
0.645361432800608,0.008684849762081705,0.3183780761956871,0.8475776470819648,0.9971002965982336,0.6835020980168867,0.1402162192476427,0.023049520053872348,0.28752839377295003,0.5463529982416784,0.36843597036139597,0.428215307725048,0.05064260319121067,0.35922177149383633,SP_3
0.5428921429624672,0.004292511951373722,0.25966719398617866,0.8557800114085644,0.9971002965982336,0.7420054784401834,0.11173707005330281,0.015274078686883684,0.19945854549548309,0.46001333899229974,0.2792367211912129,0.3603793131681676,0.019719476677041867,0.26104131385136464,SP_3
0.3144629833376814,0.006239116208392029,0.07744460171517611,0.9492122189657547,0.9883680469254859,0.840994429226555,0.049262402271806095,0.003743051948456624,0.3665057708643396,0.4194304654499888,0.24112557781522972,0.12959144799567474,0.08465645032097768,0.6773659958252924,SP_4
0.5705681521726802,0.01792428763157603,0.20932998703507671,0.9520840299769863,0.9971002965982336,0.898112810727073,0.02967062380349081,0.001689541505318509,0.22730154523531346,0.34432789668344144,0.17724113113540085,0.11927902348647915,0.1485060872671321,0.40683706825253035,SP_4
0.700078264124406,0.027746043013853604,0.3576177845443841,0.9042073998308385,1.0,0.7017379171668051,0.061946992890409315,0.005470665634549231,0.17824637041801128,0.2375674528587886,0.10158710751288316,0.05237006446618655,0.1593976378446079,0.4590602969556142,SP_4
0.594954799632499,0.016293798595782914,0.24734456960022838,0.8807214933417259,0.965120710510182,0.739299600915125,0.07711955787471926,0.00794820273559792,0.13937713340454333,0.1972351906869581,0.0777770213286242,0.04189862291239379,0.09964775223149605,0.4200307195462959,SP_4
0.5937638238263218,0.01719223132979137,0.21237495985631538,0.9540706937587285,0.994184023462743,0.8892898546264093,0.03225546602360007,0.0019177247542890435,0.08290469980570768,0.1299945431395137,0.04399384775272079,0.022603088720007526,0.0673998853963051,0.27284470875507066,SP_4
0.7092998196522351,0.03029714830795168,0.33355536260154867,0.925352583646413,0.9912843200609764,0.7739373980486903,0.051327217063017634,0.004003158644667562,0.08433751813242364,0.12460639867418499,0.04160964352256449,0.01913719381606397,0.08917957227207886,0.27863022330747117,SP_4
0.31284098771593527,0.006765974910434021,0.0746732006708456,0.9413245736540844,1.0,0.9178105731843689,0.0454998508744873,0.0032911269736098717,0.10981582897966635,0.18107075729097194,0.06897658450239462,0.04399967790590116,0.05145178735637109,0.33996297900831,SP_4
0.46855256740355933,0.013515312177645657,0.14859705256146444,0.9596569562737268,1.0,0.9600786884573163,0.01932156813761353,0.0009059319136439663,0.23441715805332777,0.3071808241880393,0.14884186862701237,0.08632527849974525,0.16438589972350828,0.5418455358197787,SP_4
0.8635822283724465,0.044533425025233754,0.6231489300964639,0.9136036154181529,0.9836265121764948,0.38280344300472946,0.20763624591179417,0.047736060602472895,0.21786433580521428,0.3723802017017321,0.2000689140616642,0.16678113638316747,0.0756248839358472,0.38123744633925405,SP_5
0.8662023751460364,0.04045165655467684,0.5659843231477406,0.9136036154181529,0.9902138953767127,0.43234280262226454,0.19243818938685198,0.04139856233726936,0.1657119033267779,0.27104428141231635,0.1233492233968797,0.08558432673874988,0.08573115030240784,0.3646173841124808,SP_5
0.8488481562560258,0.04845436294464101,0.6099223294042082,0.9136036154181529,0.9836265121764948,0.3236716834405425,0.22515913094239676,0.012231694221300335,0.18581445218130427,0.3326057519351644,0.16804332693747856,0.13571191254197879,0.06620830196322076,0.3324800126028908,SP_5
0.9296757143019182,0.07811373492906817,0.7400592342369132,0.9136036154181529,0.9836265121764948,0.3283139946446708,0.10448540666359628,0.020526484085034075,0.23539212089970216,0.35204834374178945,0.1833822632433792,0.12751407639178822,0.12470173283886833,0.4485447599543145,SP_5
0.9183898007100485,0.0674046385749304,0.6520404886229825,0.9136036154181529,0.9836265121764948,0.35625763031813934,0.17933553750188,0.03629775065863971,0.2960391191722404,0.4672487317852018,0.28632264285426484,0.24683775998440954,0.09459461904821573,0.4661494230239061,SP_5
0.8987443712214874,0.061409541133799934,0.6993208283277628,0.9136036154181529,0.9836265121764948,0.297536240805146,0.22652037921215845,0.012231694221300335,0.18542662165677967,0.2900422401422826,0.13649013459082973,0.09006048737709166,0.0978996412924153,0.3902170060257571,SP_5
0.8822862198427913,0.05783244784098849,0.6442496401936413,0.9136036154181529,0.9836265121764948,0.35241041108819876,0.24022463145605133,0.012231694221300335,0.19814961747521248,0.35144202590998197,0.18290986846584237,0.154662007580038,0.05600643577967916,0.36501122444960815,SP_5
0.9290178419518392,0.07671062701731424,0.6710120966303093,0.9136036154181529,0.9836265121764948,0.37407025535276434,0.18578489728183703,0.03876695990388655,0.2339108237574206,0.34816790961822186,0.1802839092612996,0.12042259287102905,0.14260279856855665,0.42924658343507544,SP_5
0.8673026099384095,0.04255909136284481,0.6329380419397428,0.921534317502631,0.9836265121764948,0.34004801329598966,0.24950865055431354,0.012231694221300335,0.3016895944531617,0.47893045534469164,0.29786852697582594,0.26565590470886685,0.08312605528967615,0.47698003229490765,SP_5
0.8452071730771412,0.04086205175416218,0.6149774600644677,0.921534317502631,0.9836265121764948,0.3129122936608086,0.24449191535788845,0.012231694221300335,0.3199930405966988,0.5252127165059923,0.3455942934710874,0.33696659085726427,0.07914500576825396,0.45878460871962506,SP_5
0.8003357417510747,0.03655290215956609,0.5845872039774958,0.9136036154181529,0.9836265121764948,0.31057831399464464,0.23435138049438292,0.012231694221300335,0.40000463242015405,0.615594494634087,0.447701035239261,0.449767192280027,0.0915354249048244,0.5388917332913238,SP_5
0.7988271723965836,0.033103364131459555,0.5886432029307864,0.921534317502631,0.9836265121764948,0.30093461779159353,0.09409400271269304,0.012231694221300335,0.3459076607840317,0.5245659774853979,0.3449134892328726,0.30661125204607564,0.10735036605682063,0.5116773659958253,SP_5
0.39290858977121923,0.0026509311534323454,0.7311503098497734,0.8919612999823232,0.9836265121764948,0.15647153570732408,0.12475134740172839,0.020526484085034075,0.03175416284895993,0.08116170496574304,0.024149098906961847,0.021856723612813118,0.007740136753489625,0.14280256783899808,SP_6
0.4432244819255242,0.0026509311534323454,0.6130267743508617,0.8919612999823232,0.9836265121764948,0.25454997794260975,0.12475134740172839,0.020526484085034075,0.05275626305898093,0.13593241577234788,0.04667677220984887,0.03871489867907586,0.010582865597002592,0.13852940018116655,SP_6
0.40856141465240514,0.01136351032088468,0.684904785127211,0.9136036154181529,0.9836265121764948,0.20593395094026035,0.12475134740172839,0.020526484085034075,0.10242011633838427,0.19082034802643544,0.07423267110069372,0.054193685466992464,0.033991163640630866,0.29050450947186013,SP_6
0.4654560303074986,0.001957696019166566,0.4864938803182948,0.9136036154181529,0.9836265121764948,0.33273829675910244,0.12475134740172839,0.020526484085034075,0.10976735016410077,0.19657632530972735,0.07741022067783092,0.05307718281343782,0.03927646780800785,0.3050687251388287,SP_6
0.44526615473611375,0.011097308029326632,0.7119646021909531,0.8919612999823232,0.9836265121764948,0.168910877884132,0.12475134740172839,0.020526484085034075,0.08704155873397033,0.18953899634188243,0.07353241531281565,0.06099758497092694,0.020111435926663878,0.22186601551730928,SP_6
0.5927316447943015,0.012517053584302933,0.5935556004900504,0.9136036154181529,0.9836265121764948,0.20899890226011303,0.12475134740172839,0.020526484085034075,0.10997203849648876,0.25384506558337877,0.11194366831217514,0.10797527995458203,0.01524199096315416,0.22942774999015403,SP_6
0.6821342286446697,0.0123395853899309,0.6962877499316071,0.8919612999823232,0.9836265121764948,0.23296707806264294,0.10448540666359628,0.020526484085034075,0.08723547399623265,0.16081974170860364,0.05855750086489926,0.03829198100727486,0.04015052327754823,0.2478122169272577,SP_6
0.4095482231775235,0.005357321117605951,0.5023848322291342,0.9136036154181529,0.9836265121764948,0.33234075077200864,0.12475134740172839,0.020526484085034075,0.009895603563947055,0.03498858101416763,0.009051917575447698,0.008330463132067378,0.002553846682271516,0.05471229963372848,SP_6
0.830030738518426,0.03851614405980678,0.5081179451191227,0.9136036154181529,0.9902138953767127,0.377519928595611,0.16614111607063195,0.03149535381290947,0.18219470061907445,0.3467531680106712,0.17914460420959324,0.18652293330283815,0.03470133370963242,0.41648615651215,SP_7
0.8172022276918889,0.030879465820734926,0.5063218869315953,0.9136036154181529,0.9902138953767127,0.2563196987883824,0.18739086434166824,0.03939293706499185,0.09765841934283194,0.219984235736373,0.0908818082160567,0.08760418153927146,0.016861383577228384,0.25146705525579927,SP_7
0.8235540986581672,0.04474416850605054,0.5215705398879544,0.9136036154181529,0.9902138953767127,0.533473372113303,0.1818693966407248,0.03725823002778575,0.2673396603574182,0.4474423492794923,0.26717676039997945,0.27188463617915193,0.05320331257462974,0.5220747508959869,SP_7
0.8041241790773908,0.036441984538083554,0.4577331604676888,0.7881941029524578,0.9883680469254859,0.6322058416176787,0.09847637061641094,0.01219221684981449,0.15848317327244393,0.27399502819377913,0.12536106939062464,0.09613358514415402,0.05401591101896807,0.3683588673151904,SP_7
0.8481789412792214,0.043923378107079865,0.5334054928455034,0.921534317502631,0.9902138953767127,0.5749207472838631,0.13621914567650725,0.021862800602109527,0.1231421167251375,0.24030800945855818,0.10330301207246535,0.09907370879851457,0.03891796849432918,0.3255878067031625,SP_7
0.8263670700860906,0.040773317656976164,0.46456056046530997,0.8693916088042645,1.0,0.6984421326931559,0.06052456492313026,0.005261775251519636,0.10776355912072355,0.1788718446209503,0.06781088091900236,0.06345727415012156,0.09876345392442198,0.40191406403843877,SP_7
0.855857899572383,0.05874751821821932,0.530229681348352,0.911091878282421,1.0,0.6718963200065659,0.14700716567207173,0.025134259956267373,0.24069247140153868,0.40819337496715774,0.23101077199032427,0.21865452633559093,0.05271848493136907,0.4852900634082942,SP_7
0.8493245465784968,0.055087236709296,0.4991376541814852,0.9572572237848894,0.9912843200609764,0.7623316200383695,0.03293048201954181,0.001979489684819389,0.0871008106196616,0.1638311202732472,0.060063606567398925,0.04188170620552174,0.05051627486162866,0.24127052892757272,SP_7
0.8015267175572519,0.03524407422607229,0.43648971726951585,0.921534317502631,0.9738363904492056,0.5454895201748176,0.08775462862649029,0.009950774460748088,0.07366679217293362,0.1703833949756462,0.06339398974903332,0.07180397732078608,0.02765084720728523,0.2348863770627388,SP_7
0.8232138198564024,0.04717326441651785,0.4896934806656121,0.841676665552037,0.959304733972925,0.6756794189160075,0.13203343470469325,0.020653873534875123,0.17916208137869438,0.33220154004729274,0.16770987180039376,0.15757168116202888,0.04051243687040479,0.37379386396754755,SP_7
0.9844719440127946,0.03691074697454123,0.8665207617189823,0.965380908357757,0.9796523669864625,0.3040380413037456,0.10392136369545765,0.01341738323586249,0.17133544593238498,0.29586289132763394,0.14064442984034445,0.10357693616785163,0.07345340237870782,0.3344098302548147,SP_8
0.9843018046119122,0.03691074697454123,0.8667110725203098,0.9436259564507562,1.0,0.27791542273244896,0.11129861555442826,0.015167204537426683,0.13616137197202663,0.2574021301966491,0.11426534970412802,0.08640647869273102,0.06025721335615484,0.2681461935331416,SP_8
0.988453205993444,0.03691074697454123,0.8821738251281626,0.9502940655795747,0.9622044373746914,0.2549346998656038,0.1335527305263748,0.021088310012538004,0.14920755989422999,0.28058368196608663,0.1298627137412694,0.10519755668619304,0.042417604651668585,0.30737269111102355,SP_8
0.9824756417091071,0.03691074697454123,0.857790253708087,0.9429768484824644,1.0,0.29417633601099785,0.06034102583057812,0.005234570922566944,0.07679098250938199,0.1604842458416702,0.05838938389995234,0.041827572743531216,0.031055566403479236,0.19480524595329052,SP_8
0.9854927804180892,0.03691074697454123,0.8697560453415485,0.9338893369263753,0.9902138953767127,0.2629882121202794,0.11301674539304131,0.015590537207353771,0.08728395281179822,0.19181470927059963,0.07477592509486104,0.05844992891599773,0.02892642190814572,0.18864558308061913,SP_8
0.9866610709708153,0.03691074697454123,0.8726107073614597,0.9547001317885876,1.0,0.2750813045663927,0.10392646200358409,0.013418354819039373,0.11223976975794525,0.22799975747286727,0.09570023494693201,0.07654742192770611,0.03105590783139702,0.2527667283683195,SP_8
0.9869106087587763,0.03691074697454123,0.8797711512614037,0.9499990165030784,1.0,0.27009274363156976,0.0979869330362719,0.012085897890744277,0.1998517625550706,0.3436003152852725,0.17664369068145724,0.1404891905626429,0.06665557253552463,0.36572013705643736,SP_8
0.9828726336444994,0.03691074697454123,0.8574215265305152,0.9232872401109383,0.9738363904492056,0.3115785909944292,0.1903070965899966,0.04054634509354729,0.18433315503902273,0.3347076537520968,0.16966892073076695,0.14067189099686092,0.06409486315210555,0.3273600882202355,SP_8
0.9860712543810896,0.03691074697454123,0.8799019899373164,0.9190778732862567,0.9836265121764948,0.28398120505165525,0.0845528911230808,0.009324242109256,0.12908346489945224,0.2515289314658744,0.11044589898810259,0.08536779289078777,0.04688689609552935,0.2583159387184435,SP_8
0.9855835214318932,0.03691074697454123,0.8704459219963605,0.9694919254902733,0.9883680469254859,0.3048203092138336,0.04554063733949889,0.003295568496704189,0.24792120145587268,0.4115887548252794,0.23405355011622303,0.19583388876520894,0.10443457163890078,0.39250127998109563,SP_8
0.9881242698184046,0.03691074697454123,0.8957453641478239,0.9467928165384841,0.9912843200609764,0.2451114667651555,0.09615664041887699,0.0116889367641897,0.10417074023380793,0.2170334889549102,0.08913533693557509,0.0702408736058096,0.031073320655204274,0.22456776023000274,SP_8
0.40961627893787644,0.01105294098073361,0.288023503383964,0.8227738547178348,0.994184023462743,0.5573389554030346,0.13933421194176712,0.02278302866821333,0.4173869810679452,0.5661189595586007,0.39038843355281166,0.3070544697661231,0.07250036968581475,0.5616950888109961,SP_9
0.4790331544979186,0.015051521235178632,0.2560274999107918,0.850606817600661,0.9902138953767127,0.7143952684333096,0.16338802968234992,0.0305362624197304,0.30135024274420263,0.47626265688473896,0.29520088587914756,0.2506880024684858,0.14770373166032744,0.4271986136820133,SP_9
0.48915077753706204,0.01479086482469471,0.24183745078681623,0.8823934381085387,0.9971002965982336,0.6651765104182696,0.07713485279909861,0.007950284699548381,0.20826014378816696,0.37039956345116104,0.1984294263043306,0.16491353194449423,0.14254134154335457,0.305923358670395,SP_9
